id_transacao,data,area,canal,regiao,cliente,responsavel,receita_bruta,desconto,custo,receita_liquida,margem_bruta,margem_percentual,mes
TX-1372,2026-01-02,Comercial,Digital,Centro-Oeste,Foco Energia,Felipe,20611.72,1117.44,10959.05,19494.280000000002,8535.230000000003,0.4378325334405786,2026-01
TX-1331,2026-01-02,Tecnologia,Direto,Centro-Oeste,Beta Logistica,Bruno,22083.6,827.95,13316.24,21255.649999999998,7939.409999999998,0.37351998174602985,2026-01
TX-1329,2026-01-03,Marketing,Direto,Sudeste,Foco Energia,Elisa,16099.5,266.11,11840.93,15833.39,3992.459999999999,0.25215446597349017,2026-01
TX-1347,2026-01-03,Tecnologia,Direto,Nordeste,Gama Servicos,Felipe,21381.81,1338.64,12475.91,20043.170000000002,7567.260000000002,0.37754806250707856,2026-01
TX-1334,2026-01-05,Marketing,Direto,Centro-Oeste,Evo Saude,Diego,13687.65,1063.96,9467.39,12623.689999999999,3156.2999999999993,0.25002990409301873,2026-01
TX-1335,2026-01-05,Operacoes,Digital,Sudeste,Crescer Educacao,Diego,23205.14,659.99,15743.37,22545.149999999998,6801.779999999997,0.3016959301667985,2026-01
TX-1337,2026-01-07,Operacoes,Direto,Sudeste,Crescer Educacao,Bruno,15202.87,1149.24,9618.2,14053.630000000001,4435.43,0.31560742669331693,2026-01
TX-1377,2026-01-07,Tecnologia,Parceiros,Nordeste,Beta Logistica,Bruno,12314.66,708.51,7457.25,11606.15,4148.9,0.35747427010679683,2026-01
TX-1324,2026-01-07,Operacoes,Direto,Centro-Oeste,Alfa Industria,Elisa,18297.62,1371.16,11762.2,16926.46,5164.259999999998,0.3050998259529753,2026-01
TX-1325,2026-01-07,Comercial,Parceiros,Sul,Horizonte Tech,Carla,23482.69,551.98,12860.96,22930.71,10069.75,0.4391381688573969,2026-01
TX-1351,2026-01-08,Marketing,Parceiros,Sul,Foco Energia,Ana,12061.42,636.08,8071.26,11425.34,3354.08,0.2935650055053066,2026-01
TX-1355,2026-01-08,Comercial,Digital,Sudeste,Horizonte Tech,Ana,22453.76,1004.59,12255.78,21449.17,9193.389999999998,0.42861285541585054,2026-01
TX-1326,2026-01-08,Tecnologia,Digital,Nordeste,Horizonte Tech,Carla,22876.6,269.13,14668.67,22607.469999999998,7938.799999999997,0.35115826759916074,2026-01
TX-1343,2026-01-09,Tecnologia,Parceiros,Sul,Evo Saude,Bruno,23415.13,720.74,14598.78,22694.39,8095.609999999999,0.35672296104896406,2026-01
TX-1344,2026-01-09,Tecnologia,Parceiros,Sudeste,Crescer Educacao,Elisa,14275.02,404.45,8594.87,13870.57,5275.699999999999,0.38035206916514597,2026-01
TX-1366,2026-01-09,Comercial,Digital,Centro-Oeste,Crescer Educacao,Diego,27256.09,409.67,14041.04,26846.420000000002,12805.380000000001,0.4769865032283634,2026-01
TX-1356,2026-01-09,Tecnologia,Direto,Sudeste,Beta Logistica,Ana,24780.89,703.56,16772.14,24077.329999999998,7305.189999999999,0.3034053194436426,2026-01
TX-1368,2026-01-10,Tecnologia,Digital,Sudeste,Beta Logistica,Diego,23691.08,1485.79,13657.61,22205.29,8547.68,0.3849389041980537,2026-01
TX-1342,2026-01-11,Operacoes,Digital,Sul,Beta Logistica,Felipe,11343.06,867.63,7683.86,10475.43,2791.5700000000006,0.26648739001644806,2026-01
TX-1361,2026-01-11,Operacoes,Parceiros,Sudeste,Evo Saude,Elisa,25774.95,1161.07,16189.15,24613.88,8424.730000000001,0.3422755778446958,2026-01
TX-1363,2026-01-11,Tecnologia,Digital,Sul,Gama Servicos,Bruno,20301.49,859.89,11442.46,19441.600000000002,7999.140000000003,0.4114445313142952,2026-01
TX-1353,2026-01-12,Tecnologia,Parceiros,Sul,Crescer Educacao,Diego,25257.39,826.55,14944.35,24430.84,9486.49,0.3882997883003613,2026-01
TX-1339,2026-01-12,Marketing,Digital,Sudeste,Evo Saude,Felipe,17531.2,1307.21,11337.64,16223.990000000002,4886.350000000002,0.3011805357375098,2026-01
TX-1333,2026-01-13,Comercial,Parceiros,Centro-Oeste,Horizonte Tech,Bruno,31652.8,1570.15,16528.69,30082.649999999998,13553.96,0.45055738108178633,2026-01
TX-1345,2026-01-14,Operacoes,Direto,Nordeste,Alfa Industria,Felipe,18765.54,959.41,11805.08,17806.13,6001.050000000001,0.33702157627738316,2026-01
TX-1369,2026-01-14,Comercial,Digital,Centro-Oeste,Delta Varejo,Carla,27863.21,2096.32,13418.11,25766.89,12348.779999999999,0.4792499211197005,2026-01
TX-1348,2026-01-14,Operacoes,Digital,Sudeste,Alfa Industria,Ana,15500.75,973.76,10312.0,14526.99,4214.99,0.2901488883794922,2026-01
TX-1349,2026-01-14,Comercial,Direto,Sudeste,Horizonte Tech,Carla,31574.28,1748.83,16340.56,29825.449999999997,13484.889999999998,0.4521269586879661,2026-01
TX-1346,2026-01-14,Operacoes,Digital,Centro-Oeste,Delta Varejo,Ana,20741.71,830.43,13345.34,19911.28,6565.939999999999,0.32975981453728737,2026-01
TX-1373,2026-01-15,Tecnologia,Direto,Nordeste,Delta Varejo,Carla,23928.34,1842.2,14581.72,22086.14,7504.42,0.3397796083878849,2026-01
TX-1364,2026-01-15,Tecnologia,Direto,Sul,Foco Energia,Felipe,23292.47,1654.87,12620.16,21637.600000000002,9017.440000000002,0.4167486227677747,2026-01
TX-1357,2026-01-15,Tecnologia,Direto,Sudeste,Foco Energia,Carla,26022.94,946.49,14854.7,25076.449999999997,10221.749999999996,0.4076234873756053,2026-01
TX-1375,2026-01-15,Comercial,Parceiros,Nordeste,Evo Saude,Elisa,22571.47,1146.82,11682.48,21424.65,9742.170000000002,0.4547178133598449,2026-01
TX-1358,2026-01-17,Operacoes,Direto,Sul,Beta Logistica,Elisa,21070.96,755.82,13524.29,20315.14,6790.8499999999985,0.3342753237240796,2026-01
TX-1350,2026-01-18,Operacoes,Digital,Sudeste,Beta Logistica,Bruno,14911.28,246.79,10132.83,14664.49,4531.66,0.30902267995682087,2026-01
TX-1374,2026-01-18,Operacoes,Parceiros,Sul,Delta Varejo,Felipe,10969.29,232.85,7853.68,10736.44,2882.76,0.26850240861961694,2026-01
TX-1338,2026-01-18,Tecnologia,Direto,Nordeste,Horizonte Tech,Elisa,23903.44,979.7,14511.61,22923.739999999998,8412.129999999997,0.3669614993015973,2026-01
TX-1360,2026-01-19,Comercial,Direto,Sul,Evo Saude,Elisa,22104.75,308.15,12691.08,21796.6,9105.519999999999,0.4177495572703999,2026-01
TX-1340,2026-01-19,Marketing,Parceiros,Sul,Beta Logistica,Diego,12782.73,445.63,9338.44,12337.1,2998.66,0.2430603626460027,2026-01
TX-1330,2026-01-19,Operacoes,Direto,Centro-Oeste,Delta Varejo,Felipe,23743.85,1661.6,15677.38,22082.25,6404.870000000001,0.2900460777321152,2026-01
TX-1328,2026-01-20,Marketing,Direto,Sudeste,Horizonte Tech,Carla,18235.5,1161.26,12129.25,17074.24,4944.990000000002,0.28961699027306637,2026-01
TX-1365,2026-01-22,Comercial,Direto,Centro-Oeste,Beta Logistica,Felipe,24258.87,257.22,13735.87,24001.649999999998,10265.779999999997,0.4277114281726464,2026-01
TX-1362,2026-01-23,Comercial,Digital,Centro-Oeste,Crescer Educacao,Elisa,28469.38,2051.03,14466.61,26418.350000000002,11951.740000000002,0.45240296990538775,2026-01
TX-1341,2026-01-23,Comercial,Direto,Nordeste,Alfa Industria,Carla,25095.91,368.93,13474.35,24726.98,11252.63,0.455074982872959,2026-01
TX-1327,2026-01-24,Tecnologia,Direto,Centro-Oeste,Foco Energia,Felipe,19550.69,626.03,11511.96,18924.66,7412.700000000001,0.39169528012656507,2026-01
TX-1371,2026-01-24,Comercial,Direto,Centro-Oeste,Horizonte Tech,Elisa,22361.94,1421.6,10892.69,20940.34,10047.65,0.47982267718671234,2026-01
TX-1370,2026-01-25,Tecnologia,Parceiros,Sudeste,Alfa Industria,Felipe,30950.24,541.94,18002.17,30408.300000000003,12406.130000000005,0.40798499093997376,2026-01
TX-1352,2026-01-25,Operacoes,Digital,Sul,Gama Servicos,Bruno,15590.93,161.21,10196.86,15429.720000000001,5232.860000000001,0.3391416046435062,2026-01
TX-1389,2026-02-01,Tecnologia,Digital,Sudeste,Beta Logistica,Diego,22082.5,896.31,12405.71,21186.19,8780.48,0.41444355969619834,2026-02
TX-1414,2026-02-01,Tecnologia,Parceiros,Nordeste,Horizonte Tech,Bruno,21341.46,1426.91,12823.4,19914.55,7091.15,0.356078846873266,2026-02
TX-1410,2026-02-02,Tecnologia,Parceiros,Nordeste,Gama Servicos,Diego,25210.94,1695.4,13605.28,23515.539999999997,9910.259999999997,0.4214345067134328,2026-02
TX-1412,2026-02-02,Comercial,Digital,Sudeste,Horizonte Tech,Carla,23988.6,1832.86,12438.06,22155.739999999998,9717.679999999998,0.43860778290411423,2026-02
TX-1400,2026-02-03,Marketing,Direto,Sudeste,Delta Varejo,Bruno,13722.12,610.62,9443.87,13111.5,3667.629999999999,0.27972619456202563,2026-02
TX-1385,2026-02-03,Comercial,Direto,Sudeste,Horizonte Tech,Diego,18860.23,1293.15,9905.47,17567.079999999998,7661.609999999999,0.43613451979498014,2026-02
TX-1392,2026-02-03,Tecnologia,Digital,Sudeste,Evo Saude,Elisa,23516.42,1251.94,13292.22,22264.48,8972.26,0.4029853829956954,2026-02
TX-1387,2026-02-04,Marketing,Parceiros,Nordeste,Evo Saude,Diego,17589.74,1196.74,11951.94,16393.0,4441.0599999999995,0.2709119746233148,2026-02
TX-1394,2026-02-04,Tecnologia,Parceiros,Sul,Foco Energia,Elisa,21717.23,1474.04,12269.78,20243.19,7973.409999999998,0.3938811027313382,2026-02
TX-1388,2026-02-05,Operacoes,Digital,Sudeste,Delta Varejo,Bruno,17655.49,1360.65,11602.43,16294.840000000002,4692.410000000002,0.2879690748727819,2026-02
TX-1401,2026-02-05,Marketing,Digital,Centro-Oeste,Crescer Educacao,Bruno,21032.37,1538.53,14208.06,19493.84,5285.780000000001,0.27115129702511154,2026-02
TX-1396,2026-02-06,Comercial,Parceiros,Sudeste,Delta Varejo,Felipe,22234.61,742.75,12326.65,21491.86,9165.210000000001,0.42645029327382555,2026-02
TX-1415,2026-02-06,Comercial,Direto,Sudeste,Gama Servicos,Ana,24752.58,1931.68,13382.97,22820.9,9437.930000000002,0.41356519681520015,2026-02
TX-1421,2026-02-06,Comercial,Direto,Nordeste,Evo Saude,Felipe,16971.39,208.84,8847.76,16762.55,7914.789999999999,0.4721710002356443,2026-02
TX-1426,2026-02-06,Comercial,Parceiros,Sul,Beta Logistica,Elisa,27595.6,475.54,15068.11,27120.059999999998,12051.949999999997,0.44439245340902633,2026-02
TX-1403,2026-02-07,Comercial,Digital,Nordeste,Beta Logistica,Carla,29244.97,2109.83,15245.35,27135.14,11889.789999999999,0.4381694732365486,2026-02
TX-1424,2026-02-08,Tecnologia,Direto,Sul,Gama Servicos,Bruno,21005.89,1446.85,13525.82,19559.04,6033.220000000001,0.30846196950361576,2026-02
TX-1378,2026-02-08,Operacoes,Parceiros,Nordeste,Delta Varejo,Felipe,22937.63,1182.25,15416.4,21755.38,6338.980000000001,0.29137528280361,2026-02
TX-1419,2026-02-09,Comercial,Direto,Nordeste,Alfa Industria,Diego,25489.75,578.79,13722.52,24910.96,11188.439999999999,0.4491372472196976,2026-02
TX-1402,2026-02-09,Marketing,Parceiros,Sudeste,Crescer Educacao,Elisa,11792.06,466.67,8143.09,11325.39,3182.2999999999993,0.2809881160825366,2026-02
TX-1406,2026-02-10,Operacoes,Digital,Sudeste,Delta Varejo,Felipe,26922.65,1061.06,17383.52,25861.59,8478.07,0.32782477798155485,2026-02
TX-1408,2026-02-10,Tecnologia,Digital,Nordeste,Alfa Industria,Elisa,26155.53,1161.64,16116.59,24993.89,8877.3,0.35517880570011306,2026-02
TX-1416,2026-02-11,Marketing,Direto,Sul,Evo Saude,Diego,12228.03,552.98,8693.8,11675.050000000001,2981.250000000002,0.25535222547226794,2026-02
TX-1383,2026-02-13,Comercial,Digital,Sul,Gama Servicos,Ana,21905.29,1676.52,10913.87,20228.77,9314.9,0.46047782440553725,2026-02
TX-1391,2026-02-13,Operacoes,Digital,Sudeste,Beta Logistica,Bruno,10388.08,311.28,6642.66,10076.8,3434.1399999999994,0.3407966814861861,2026-02
TX-1422,2026-02-13,Comercial,Digital,Nordeste,Foco Energia,Diego,23405.38,1540.69,11479.43,21864.690000000002,10385.260000000002,0.47497860706005895,2026-02
TX-1417,2026-02-13,Operacoes,Direto,Nordeste,Gama Servicos,Elisa,14888.18,576.53,9999.33,14311.65,4312.32,0.30131536196036096,2026-02
TX-1423,2026-02-14,Operacoes,Direto,Sudeste,Evo Saude,Felipe,15444.22,263.12,10897.01,15181.099999999999,4284.089999999998,0.2821989183919478,2026-02
TX-1428,2026-02-14,Operacoes,Parceiros,Centro-Oeste,Crescer Educacao,Diego,13772.4,953.9,8992.93,12818.5,3825.5699999999997,0.2984413152865,2026-02
TX-1409,2026-02-15,Tecnologia,Parceiros,Sul,Crescer Educacao,Diego,24805.64,1024.7,14977.37,23780.94,8803.569999999998,0.37019436573995806,2026-02
TX-1405,2026-02-15,Marketing,Digital,Centro-Oeste,Alfa Industria,Diego,19148.43,1373.2,12349.27,17775.23,5425.959999999999,0.305253996713404,2026-02
TX-1393,2026-02-16,Tecnologia,Direto,Centro-Oeste,Delta Varejo,Ana,19389.95,329.56,11714.42,19060.39,7345.969999999999,0.3854050205688341,2026-02
TX-1429,2026-02-17,Operacoes,Parceiros,Nordeste,Evo Saude,Ana,28061.08,1247.94,19072.82,26813.140000000003,7740.320000000003,0.28867637285301173,2026-02
TX-1382,2026-02-17,Marketing,Direto,Nordeste,Gama Servicos,Elisa,15636.33,727.87,11245.31,14908.46,3663.1499999999996,0.24570948307202756,2026-02
TX-1427,2026-02-18,Operacoes,Parceiros,Centro-Oeste,Foco Energia,Ana,17311.05,1306.07,11111.28,16004.98,4893.699999999999,0.30576108186327,2026-02
TX-1404,2026-02-18,Tecnologia,Digital,Centro-Oeste,Gama Servicos,Felipe,26487.46,1790.7,15923.92,24696.76,8772.839999999998,0.35522230446422925,2026-02
TX-1418,2026-02-18,Comercial,Direto,Sudeste,Evo Saude,Ana,22127.71,1604.33,11503.3,20523.379999999997,9020.079999999998,0.43950265502076163,2026-02
TX-1399,2026-02-19,Comercial,Digital,Nordeste,Alfa Industria,Carla,22460.81,1190.29,12834.09,21270.52,8436.43,0.39662547036931867,2026-02
TX-1397,2026-02-20,Marketing,Digital,Centro-Oeste,Delta Varejo,Ana,14705.02,275.11,10847.67,14429.91,3582.24,0.2482510285926939,2026-02
TX-1386,2026-02-20,Comercial,Parceiros,Sul,Horizonte Tech,Carla,21972.07,1086.13,11350.49,20885.94,9535.449999999999,0.4565487595961685,2026-02
TX-1381,2026-02-21,Tecnologia,Direto,Sul,Beta Logistica,Ana,20753.55,1373.66,12491.84,19379.89,6888.049999999999,0.3554225539979845,2026-02
TX-1398,2026-02-21,Tecnologia,Digital,Nordeste,Delta Varejo,Elisa,24074.21,1842.8,13556.86,22231.41,8674.55,0.3901934245286286,2026-02
TX-1411,2026-02-22,Comercial,Parceiros,Sudeste,Foco Energia,Elisa,21548.31,645.84,10998.32,20902.47,9904.150000000001,0.47382677740955975,2026-02
TX-1431,2026-02-22,Operacoes,Parceiros,Sul,Gama Servicos,Diego,20207.43,242.09,14584.22,19965.34,5381.120000000001,0.26952308350371196,2026-02
TX-1379,2026-02-22,Operacoes,Digital,Sudeste,Delta Varejo,Bruno,17652.96,631.56,11930.18,17021.399999999998,5091.2199999999975,0.29910700647420296,2026-02
TX-1395,2026-02-22,Comercial,Parceiros,Sudeste,Foco Energia,Bruno,25711.3,303.94,15371.76,25407.36,10035.6,0.3949879090153404,2026-02
TX-1413,2026-02-22,Comercial,Digital,Centro-Oeste,Gama Servicos,Elisa,28234.22,345.88,15766.64,27888.34,12121.7,0.43465118397150926,2026-02
TX-1420,2026-02-22,Comercial,Parceiros,Sul,Gama Servicos,Bruno,25371.18,564.47,14029.18,24806.71,10777.529999999999,0.43446027304709084,2026-02
TX-1430,2026-02-23,Comercial,Direto,Sudeste,Alfa Industria,Bruno,27520.14,1683.46,13792.88,25836.68,12043.800000000001,0.466151223764044,2026-02
TX-1425,2026-02-23,Comercial,Parceiros,Nordeste,Alfa Industria,Bruno,23361.88,813.71,12706.68,22548.170000000002,9841.490000000002,0.4364651322036334,2026-02
TX-1384,2026-02-23,Marketing,Parceiros,Nordeste,Delta Varejo,Felipe,12225.08,577.87,8476.38,11647.21,3170.83,0.2722394461849662,2026-02
TX-1380,2026-02-24,Tecnologia,Direto,Sudeste,Crescer Educacao,Ana,19483.48,883.79,10684.57,18599.69,7915.119999999999,0.4255511785411477,2026-02
TX-1407,2026-02-24,Tecnologia,Direto,Centro-Oeste,Foco Energia,Carla,14403.14,250.84,8966.82,14152.3,5185.48,0.3664054605965108,2026-02
TX-1390,2026-02-24,Tecnologia,Direto,Nordeste,Evo Saude,Bruno,24773.7,547.62,14556.27,24226.08,9669.810000000001,0.39914876859979,2026-02
TX-1483,2026-03-01,Tecnologia,Parceiros,Sul,Alfa Industria,Ana,17238.54,321.76,10685.66,16916.780000000002,6231.120000000003,0.3683396012716369,2026-03
TX-1476,2026-03-01,Operacoes,Digital,Sul,Crescer Educacao,Elisa,14346.87,792.66,8982.52,13554.210000000001,4571.6900000000005,0.3372892997821341,2026-03
TX-1481,2026-03-02,Operacoes,Parceiros,Centro-Oeste,Alfa Industria,Ana,19034.7,594.52,12523.07,18440.18,5917.110000000001,0.3208813579910825,2026-03
TX-1436,2026-03-02,Comercial,Digital,Nordeste,Delta Varejo,Diego,25928.12,681.36,13895.33,25246.76,11351.429999999998,0.449619277879617,2026-03
TX-1446,2026-03-03,Operacoes,Parceiros,Sul,Beta Logistica,Elisa,16861.66,798.18,10768.07,16063.48,5295.41,0.32965521792289093,2026-03
TX-1461,2026-03-03,Comercial,Parceiros,Centro-Oeste,Delta Varejo,Elisa,24116.91,735.7,13170.69,23381.21,10210.519999999999,0.4366976730460057,2026-03
TX-1484,2026-03-04,Comercial,Digital,Centro-Oeste,Beta Logistica,Ana,22234.88,708.12,12680.19,21526.760000000002,8846.570000000002,0.4109568741417659,2026-03
TX-1450,2026-03-04,Tecnologia,Digital,Centro-Oeste,Beta Logistica,Ana,17942.26,486.66,10771.42,17455.6,6684.1799999999985,0.38292467746740294,2026-03
TX-1458,2026-03-04,Comercial,Direto,Centro-Oeste,Evo Saude,Felipe,19186.78,1254.06,10345.5,17932.719999999998,7587.2199999999975,0.4230936522736093,2026-03
TX-1482,2026-03-04,Operacoes,Digital,Sul,Beta Logistica,Carla,19808.45,1217.34,12469.66,18591.11,6121.450000000001,0.329267590800119,2026-03
TX-1443,2026-03-04,Marketing,Digital,Sudeste,Delta Varejo,Felipe,22928.68,1208.81,14501.31,21719.87,7218.5599999999995,0.332348213870525,2026-03
TX-1479,2026-03-05,Comercial,Digital,Centro-Oeste,Alfa Industria,Carla,20590.57,391.66,11539.22,20198.91,8659.69,0.4287206586890085,2026-03
TX-1468,2026-03-05,Operacoes,Direto,Centro-Oeste,Beta Logistica,Diego,13997.82,625.53,8751.4,13372.289999999999,4620.889999999999,0.34555711848905457,2026-03
TX-1438,2026-03-06,Tecnologia,Direto,Nordeste,Alfa Industria,Carla,24589.31,959.23,14802.78,23630.08,8827.300000000001,0.37356200232923464,2026-03
TX-1465,2026-03-06,Marketing,Direto,Sudeste,Evo Saude,Diego,13025.46,693.54,9012.31,12331.919999999998,3319.6099999999988,0.269188415104866,2026-03
TX-1447,2026-03-07,Marketing,Parceiros,Sudeste,Gama Servicos,Ana,16540.52,986.15,10742.09,15554.37,4812.280000000001,0.30938443665670806,2026-03
TX-1435,2026-03-07,Tecnologia,Parceiros,Sul,Gama Servicos,Bruno,24134.47,1570.81,13726.89,22563.66,8836.77,0.3916372609762778,2026-03
TX-1474,2026-03-07,Marketing,Direto,Sul,Delta Varejo,Diego,10959.11,466.69,7554.04,10492.42,2938.38,0.2800478821854253,2026-03
TX-1475,2026-03-07,Comercial,Digital,Centro-Oeste,Crescer Educacao,Diego,26819.79,635.08,15213.94,26184.71,10970.769999999999,0.41897618877581605,2026-03
TX-1477,2026-03-07,Operacoes,Direto,Sudeste,Gama Servicos,Elisa,18745.41,779.64,12449.84,17965.77,5515.93,0.3070244136488445,2026-03
TX-1457,2026-03-07,Comercial,Parceiros,Sudeste,Horizonte Tech,Diego,30012.5,439.52,17314.8,29572.98,12258.18,0.4145060795361171,2026-03
TX-1469,2026-03-07,Tecnologia,Direto,Sul,Alfa Industria,Carla,24456.77,663.1,14787.2,23793.670000000002,9006.470000000001,0.3785237838467122,2026-03
TX-1473,2026-03-08,Comercial,Parceiros,Centro-Oeste,Beta Logistica,Felipe,21626.35,1044.05,11331.26,20582.3,9251.039999999999,0.4494658031415342,2026-03
TX-1472,2026-03-08,Comercial,Digital,Centro-Oeste,Gama Servicos,Diego,26834.6,482.31,14990.0,26352.289999999997,11362.289999999997,0.43116898000135845,2026-03
TX-1470,2026-03-08,Tecnologia,Direto,Nordeste,Horizonte Tech,Ana,17423.8,1066.58,9806.38,16357.22,6550.84,0.40048614617887396,2026-03
TX-1453,2026-03-09,Comercial,Direto,Centro-Oeste,Foco Energia,Felipe,23666.74,647.43,13258.1,23019.31,9761.210000000001,0.4240444218354069,2026-03
TX-1434,2026-03-09,Tecnologia,Parceiros,Centro-Oeste,Foco Energia,Carla,24947.6,1692.66,14082.78,23254.94,9172.159999999998,0.39441770221724926,2026-03
TX-1454,2026-03-09,Comercial,Direto,Centro-Oeste,Crescer Educacao,Ana,27743.6,776.84,15683.06,26966.76,11283.699999999999,0.41842994857372556,2026-03
TX-1466,2026-03-10,Tecnologia,Digital,Sudeste,Horizonte Tech,Bruno,19802.69,1258.08,11350.23,18544.61,7194.380000000001,0.38794992183712684,2026-03
TX-1437,2026-03-10,Tecnologia,Direto,Centro-Oeste,Delta Varejo,Diego,20313.96,659.36,12239.18,19654.6,7415.419999999998,0.3772867420349434,2026-03
TX-1464,2026-03-10,Marketing,Direto,Sul,Crescer Educacao,Carla,10793.06,393.51,7512.52,10399.55,2887.029999999999,0.2776110504781456,2026-03
TX-1442,2026-03-10,Tecnologia,Direto,Nordeste,Beta Logistica,Bruno,16167.21,189.09,9636.41,15978.119999999999,6341.709999999999,0.396899635251206,2026-03
TX-1460,2026-03-10,Tecnologia,Digital,Nordeste,Evo Saude,Diego,11611.77,722.22,6364.5,10889.550000000001,4525.050000000001,0.415540587076601,2026-03
TX-1463,2026-03-10,Operacoes,Parceiros,Sudeste,Delta Varejo,Bruno,10931.96,546.06,7028.34,10385.9,3357.5599999999995,0.32328060158484095,2026-03
TX-1448,2026-03-11,Operacoes,Parceiros,Sul,Crescer Educacao,Carla,15637.8,801.99,10001.98,14835.81,4833.83,0.32582177852102445,2026-03
TX-1444,2026-03-11,Comercial,Digital,Sul,Beta Logistica,Carla,20240.38,797.59,10940.23,19442.79,8502.560000000001,0.43731172326605394,2026-03
TX-1441,2026-03-11,Tecnologia,Direto,Nordeste,Crescer Educacao,Bruno,22049.39,470.33,14167.98,21579.059999999998,7411.079999999998,0.34343850010148724,2026-03
TX-1439,2026-03-11,Comercial,Direto,Sudeste,Gama Servicos,Diego,27346.26,1339.57,15119.98,26006.69,10886.71,0.4186119033217991,2026-03
TX-1467,2026-03-12,Operacoes,Parceiros,Sudeste,Gama Servicos,Diego,16700.62,457.72,11244.04,16242.9,4998.859999999999,0.30775661981542696,2026-03
TX-1452,2026-03-12,Marketing,Digital,Centro-Oeste,Evo Saude,Bruno,16768.77,1079.38,11397.69,15689.39,4291.699999999999,0.2735415462296494,2026-03
TX-1480,2026-03-13,Marketing,Digital,Nordeste,Gama Servicos,Diego,13062.58,169.91,9031.81,12892.67,3860.8600000000006,0.29946163207465953,2026-03
TX-1462,2026-03-15,Comercial,Direto,Sul,Beta Logistica,Carla,26782.91,2045.42,14576.37,24737.489999999998,10161.119999999997,0.41075792248930665,2026-03
TX-1459,2026-03-15,Tecnologia,Digital,Sudeste,Evo Saude,Elisa,20837.77,514.82,12158.37,20322.95,8164.58,0.4017418731040523,2026-03
TX-1455,2026-03-15,Comercial,Direto,Centro-Oeste,Horizonte Tech,Diego,21983.03,1221.31,11605.19,20761.719999999998,9156.529999999997,0.4410294522804468,2026-03
TX-1456,2026-03-16,Operacoes,Digital,Sudeste,Evo Saude,Elisa,21085.73,1258.82,12744.78,19826.91,7082.129999999999,0.3571978689568873,2026-03
TX-1432,2026-03-16,Tecnologia,Direto,Centro-Oeste,Horizonte Tech,Felipe,24449.29,737.06,14256.89,23712.23,9455.34,0.3987537232896273,2026-03
TX-1449,2026-03-18,Tecnologia,Digital,Nordeste,Gama Servicos,Carla,23960.53,1184.12,14084.6,22776.41,8691.81,0.381614574026372,2026-03
TX-1485,2026-03-18,Operacoes,Parceiros,Sudeste,Gama Servicos,Diego,16491.77,275.96,11506.8,16215.810000000001,4709.010000000002,0.29039622442542196,2026-03
TX-1478,2026-03-21,Comercial,Direto,Centro-Oeste,Delta Varejo,Ana,22604.65,482.67,12099.15,22121.980000000003,10022.830000000004,0.4530711084631666,2026-03
TX-1451,2026-03-21,Comercial,Parceiros,Centro-Oeste,Alfa Industria,Felipe,25530.35,1002.82,13187.35,24527.53,11340.179999999998,0.4623449650250147,2026-03
TX-1471,2026-03-21,Operacoes,Direto,Nordeste,Alfa Industria,Diego,13137.24,965.28,8539.4,12171.96,3632.5599999999995,0.2984367349219024,2026-03
TX-1440,2026-03-23,Tecnologia,Direto,Sudeste,Crescer Educacao,Ana,23079.67,633.96,14236.07,22445.71,8209.64,0.3657554160683712,2026-03
TX-1433,2026-03-25,Operacoes,Parceiros,Nordeste,Beta Logistica,Bruno,22397.68,568.89,15440.62,21828.79,6388.17,0.29264883669685765,2026-03
TX-1445,2026-03-25,Tecnologia,Parceiros,Centro-Oeste,Delta Varejo,Diego,21384.08,1662.69,11941.11,19721.390000000003,7780.2800000000025,0.3945097176213239,2026-03
TX-1529,2026-04-01,Comercial,Direto,Centro-Oeste,Alfa Industria,Ana,26777.81,1734.13,14628.65,25043.68,10415.03,0.4158745839269628,2026-04
TX-1499,2026-04-01,Operacoes,Direto,Sudeste,Alfa Industria,Ana,13625.7,430.74,8918.17,13194.960000000001,4276.790000000001,0.32412299847820686,2026-04
TX-1535,2026-04-01,Marketing,Direto,Nordeste,Foco Energia,Elisa,8176.0,155.67,5926.64,8020.33,2093.6899999999996,0.2610478621203865,2026-04
TX-1528,2026-04-01,Operacoes,Digital,Centro-Oeste,Evo Saude,Diego,19792.1,652.49,13941.42,19139.609999999997,5198.189999999997,0.27159330832759904,2026-04
TX-1500,2026-04-02,Operacoes,Direto,Sul,Beta Logistica,Felipe,16569.95,719.07,11476.85,15850.880000000001,4374.030000000001,0.2759487170428393,2026-04
TX-1524,2026-04-03,Marketing,Parceiros,Sul,Beta Logistica,Carla,18833.39,639.56,13387.19,18193.829999999998,4806.639999999998,0.26419066243885964,2026-04
TX-1488,2026-04-04,Comercial,Digital,Sudeste,Beta Logistica,Diego,25295.46,395.57,12937.99,24899.89,11961.9,0.4803997126091722,2026-04
TX-1502,2026-04-04,Operacoes,Direto,Centro-Oeste,Alfa Industria,Diego,17138.31,751.39,11432.42,16386.920000000002,4954.500000000002,0.3023447969478097,2026-04
TX-1539,2026-04-05,Tecnologia,Digital,Sudeste,Evo Saude,Carla,22749.14,1056.93,12405.23,21692.21,9286.98,0.428125119570574,2026-04
TX-1517,2026-04-05,Tecnologia,Parceiros,Sul,Crescer Educacao,Felipe,20691.25,221.58,12409.61,20469.67,8060.059999999998,0.39375622567437574,2026-04
